"src_subject_id","start_time","end_time","browser","index","first_half_probabilities","second_half_probabilities","deck_color","deck_position","deck_probabilities","deck_contingencies","response_color","key_press","response_position","response_probability","reward_type","trial_type","rt","reward_tally","exclusion_reason"
"A1TEXCUTI4IUUN","Mon Nov 02 2020 10:46:45 GMT-0400 (hora de Venezuela)","Mon Nov 02 2020 10:57:13 GMT-0400 (hora de Venezuela)","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0",1,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'low', u'medium', u'high']","black",49,"left","low","False","False",830,-50,NA
"A1TEXCUTI4IUUN","Mon Nov 02 2020 10:46:45 GMT-0400 (hora de Venezuela)","Mon Nov 02 2020 10:57:13 GMT-0400 (hora de Venezuela)","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0",2,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'low', u'medium', u'high']","red",50,"middle","medium","True","False",322,50,NA
"A1TEXCUTI4IUUN","Mon Nov 02 2020 10:46:45 GMT-0400 (hora de Venezuela)","Mon Nov 02 2020 10:57:13 GMT-0400 (hora de Venezuela)","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0",3,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'low', u'medium', u'high']","blue",51,"right","high","True","False",244,150,NA
"A1TEXCUTI4IUUN","Mon Nov 02 2020 10:46:45 GMT-0400 (hora de Venezuela)","Mon Nov 02 2020 10:57:13 GMT-0400 (hora de Venezuela)","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0",4,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'low', u'medium', u'high']","red",50,"middle","medium","True","False",404,250,NA
"A1TEXCUTI4IUUN","Mon Nov 02 2020 10:46:45 GMT-0400 (hora de Venezuela)","Mon Nov 02 2020 10:57:13 GMT-0400 (hora de Venezuela)","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0",5,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'low', u'medium', u'high']","red",50,"middle","medium","True","False",383,350,NA
"A1TEXCUTI4IUUN","Mon Nov 02 2020 10:46:45 GMT-0400 (hora de Venezuela)","Mon Nov 02 2020 10:57:13 GMT-0400 (hora de Venezuela)","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0",6,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'low', u'medium', u'high']","blue",51,"right","high","True","False",274,450,NA
"A1TEXCUTI4IUUN","Mon Nov 02 2020 10:46:45 GMT-0400 (hora de Venezuela)","Mon Nov 02 2020 10:57:13 GMT-0400 (hora de Venezuela)","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0",7,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'low', u'medium', u'high']","black",49,"left","low","False","False",260,400,NA
"A1TEXCUTI4IUUN","Mon Nov 02 2020 10:46:45 GMT-0400 (hora de Venezuela)","Mon Nov 02 2020 10:57:13 GMT-0400 (hora de Venezuela)","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0",8,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'low', u'medium', u'high']","red",50,"middle","medium","False","False",259,350,NA
"A1TEXCUTI4IUUN","Mon Nov 02 2020 10:46:45 GMT-0400 (hora de Venezuela)","Mon Nov 02 2020 10:57:13 GMT-0400 (hora de Venezuela)","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0",9,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'low', u'medium', u'high']","black",49,"left","low","False","False",185,300,NA
"A1TEXCUTI4IUUN","Mon Nov 02 2020 10:46:45 GMT-0400 (hora de Venezuela)","Mon Nov 02 2020 10:57:13 GMT-0400 (hora de Venezuela)","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0",10,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'low', u'medium', u'high']","blue",51,"right","high","True","False",180,400,NA
"A1TEXCUTI4IUUN","Mon Nov 02 2020 10:46:45 GMT-0400 (hora de Venezuela)","Mon Nov 02 2020 10:57:13 GMT-0400 (hora de Venezuela)","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0",11,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'low', u'medium', u'high']","red",50,"middle","medium","True","False",320,500,NA
"A1TEXCUTI4IUUN","Mon Nov 02 2020 10:46:45 GMT-0400 (hora de Venezuela)","Mon Nov 02 2020 10:57:13 GMT-0400 (hora de Venezuela)","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0",12,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'low', u'medium', u'high']","blue",51,"right","high","True","False",255,600,NA
