"src_subject_id","start_time","end_time","browser","index","first_half_probabilities","second_half_probabilities","deck_color","deck_position","deck_probabilities","deck_contingencies","response_color","key_press","response_position","response_probability","reward_type","trial_type","rt","reward_tally","exclusion_reason"
"A2ML0070M8FDK1","Fri Sep 18 2020 16:11:57 GMT-0500 (Central Daylight Time)","Fri Sep 18 2020 16:20:14 GMT-0500 (Central Daylight Time)","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",11,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","blue",51,"right","high","True","False",646,350,NA
"A2ML0070M8FDK1","Fri Sep 18 2020 16:11:57 GMT-0500 (Central Daylight Time)","Fri Sep 18 2020 16:20:14 GMT-0500 (Central Daylight Time)","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",12,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","blue",51,"right","high","True","False",351,450,NA
"A2ML0070M8FDK1","Fri Sep 18 2020 16:11:57 GMT-0500 (Central Daylight Time)","Fri Sep 18 2020 16:20:14 GMT-0500 (Central Daylight Time)","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",13,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","blue",51,"right","high","True","False",372,550,NA
"A2ML0070M8FDK1","Fri Sep 18 2020 16:11:57 GMT-0500 (Central Daylight Time)","Fri Sep 18 2020 16:20:14 GMT-0500 (Central Daylight Time)","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",14,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","blue",51,"right","high","True","False",562,650,NA
"A2ML0070M8FDK1","Fri Sep 18 2020 16:11:57 GMT-0500 (Central Daylight Time)","Fri Sep 18 2020 16:20:14 GMT-0500 (Central Daylight Time)","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",15,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","blue",51,"right","high","True","False",526,750,NA
"A2ML0070M8FDK1","Fri Sep 18 2020 16:11:57 GMT-0500 (Central Daylight Time)","Fri Sep 18 2020 16:20:14 GMT-0500 (Central Daylight Time)","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",16,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","blue",51,"right","high","False","False",563,700,NA
"A2ML0070M8FDK1","Fri Sep 18 2020 16:11:57 GMT-0500 (Central Daylight Time)","Fri Sep 18 2020 16:20:14 GMT-0500 (Central Daylight Time)","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",17,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","red",50,"middle","low","False","False",371,650,NA
"A2ML0070M8FDK1","Fri Sep 18 2020 16:11:57 GMT-0500 (Central Daylight Time)","Fri Sep 18 2020 16:20:14 GMT-0500 (Central Daylight Time)","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",18,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","black",49,"left","medium","True","False",274,750,NA
"A2ML0070M8FDK1","Fri Sep 18 2020 16:11:57 GMT-0500 (Central Daylight Time)","Fri Sep 18 2020 16:20:14 GMT-0500 (Central Daylight Time)","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",19,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","black",49,"left","medium","True","False",690,850,NA
"A2ML0070M8FDK1","Fri Sep 18 2020 16:11:57 GMT-0500 (Central Daylight Time)","Fri Sep 18 2020 16:20:14 GMT-0500 (Central Daylight Time)","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",20,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","black",49,"left","medium","True","False",461,950,NA
"A2ML0070M8FDK1","Fri Sep 18 2020 16:11:57 GMT-0500 (Central Daylight Time)","Fri Sep 18 2020 16:20:14 GMT-0500 (Central Daylight Time)","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",21,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","black",49,"left","medium","True","False",600,1050,NA
"A2ML0070M8FDK1","Fri Sep 18 2020 16:11:57 GMT-0500 (Central Daylight Time)","Fri Sep 18 2020 16:20:14 GMT-0500 (Central Daylight Time)","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",22,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","black",49,"left","medium","True","False",530,1150,NA
"A2ML0070M8FDK1","Fri Sep 18 2020 16:11:57 GMT-0500 (Central Daylight Time)","Fri Sep 18 2020 16:20:14 GMT-0500 (Central Daylight Time)","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",23,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","black",49,"left","medium","False","False",372,1100,NA
"A2ML0070M8FDK1","Fri Sep 18 2020 16:11:57 GMT-0500 (Central Daylight Time)","Fri Sep 18 2020 16:20:14 GMT-0500 (Central Daylight Time)","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",24,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","blue",51,"right","high","True","False",578,1200,NA
"A2ML0070M8FDK1","Fri Sep 18 2020 16:11:57 GMT-0500 (Central Daylight Time)","Fri Sep 18 2020 16:20:14 GMT-0500 (Central Daylight Time)","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",25,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","blue",51,"right","high","True","False",355,1300,NA
"A2ML0070M8FDK1","Fri Sep 18 2020 16:11:57 GMT-0500 (Central Daylight Time)","Fri Sep 18 2020 16:20:14 GMT-0500 (Central Daylight Time)","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",26,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","blue",51,"right","high","False","False",480,1250,NA
"A2ML0070M8FDK1","Fri Sep 18 2020 16:11:57 GMT-0500 (Central Daylight Time)","Fri Sep 18 2020 16:20:14 GMT-0500 (Central Daylight Time)","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",27,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","red",50,"middle","low","False","False",337,1200,NA
"A2ML0070M8FDK1","Fri Sep 18 2020 16:11:57 GMT-0500 (Central Daylight Time)","Fri Sep 18 2020 16:20:14 GMT-0500 (Central Daylight Time)","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",28,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","black",49,"left","medium","True","False",247,1300,NA
"A2ML0070M8FDK1","Fri Sep 18 2020 16:11:57 GMT-0500 (Central Daylight Time)","Fri Sep 18 2020 16:20:14 GMT-0500 (Central Daylight Time)","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",29,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","black",49,"left","medium","False","False",463,1250,NA
"A2ML0070M8FDK1","Fri Sep 18 2020 16:11:57 GMT-0500 (Central Daylight Time)","Fri Sep 18 2020 16:20:14 GMT-0500 (Central Daylight Time)","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",30,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","blue",51,"right","high","True","False",306,1350,NA
"A2ML0070M8FDK1","Fri Sep 18 2020 16:11:57 GMT-0500 (Central Daylight Time)","Fri Sep 18 2020 16:20:14 GMT-0500 (Central Daylight Time)","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",31,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","blue",51,"right","high","True","False",402,1450,NA
"A2ML0070M8FDK1","Fri Sep 18 2020 16:11:57 GMT-0500 (Central Daylight Time)","Fri Sep 18 2020 16:20:14 GMT-0500 (Central Daylight Time)","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",32,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","blue",51,"right","high","True","False",514,1550,NA
"A2ML0070M8FDK1","Fri Sep 18 2020 16:11:57 GMT-0500 (Central Daylight Time)","Fri Sep 18 2020 16:20:14 GMT-0500 (Central Daylight Time)","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",33,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","blue",51,"right","high","True","False",468,1650,NA
"A2ML0070M8FDK1","Fri Sep 18 2020 16:11:57 GMT-0500 (Central Daylight Time)","Fri Sep 18 2020 16:20:14 GMT-0500 (Central Daylight Time)","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",34,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","blue",51,"right","high","True","False",578,1750,NA
"A2ML0070M8FDK1","Fri Sep 18 2020 16:11:57 GMT-0500 (Central Daylight Time)","Fri Sep 18 2020 16:20:14 GMT-0500 (Central Daylight Time)","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",35,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","blue",51,"right","high","True","False",405,1850,NA
"A2ML0070M8FDK1","Fri Sep 18 2020 16:11:57 GMT-0500 (Central Daylight Time)","Fri Sep 18 2020 16:20:14 GMT-0500 (Central Daylight Time)","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",36,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","blue",51,"right","high","True","False",368,1950,NA
"A2ML0070M8FDK1","Fri Sep 18 2020 16:11:57 GMT-0500 (Central Daylight Time)","Fri Sep 18 2020 16:20:14 GMT-0500 (Central Daylight Time)","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",37,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","blue",51,"right","high","False","False",546,1900,NA
"A2ML0070M8FDK1","Fri Sep 18 2020 16:11:57 GMT-0500 (Central Daylight Time)","Fri Sep 18 2020 16:20:14 GMT-0500 (Central Daylight Time)","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",38,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","black",49,"left","medium","True","False",950,2000,NA
"A2ML0070M8FDK1","Fri Sep 18 2020 16:11:57 GMT-0500 (Central Daylight Time)","Fri Sep 18 2020 16:20:14 GMT-0500 (Central Daylight Time)","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",39,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","black",49,"left","medium","True","False",674,2100,NA
"A2ML0070M8FDK1","Fri Sep 18 2020 16:11:57 GMT-0500 (Central Daylight Time)","Fri Sep 18 2020 16:20:14 GMT-0500 (Central Daylight Time)","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",40,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","black",49,"left","medium","True","False",443,2200,NA
"A2ML0070M8FDK1","Fri Sep 18 2020 16:11:57 GMT-0500 (Central Daylight Time)","Fri Sep 18 2020 16:20:14 GMT-0500 (Central Daylight Time)","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",41,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'high', u'low', u'medium']","black",49,"left","high","True","False",1022,2300,NA
"A2ML0070M8FDK1","Fri Sep 18 2020 16:11:57 GMT-0500 (Central Daylight Time)","Fri Sep 18 2020 16:20:14 GMT-0500 (Central Daylight Time)","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",42,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'high', u'low', u'medium']","black",49,"left","high","True","False",411,2400,NA
"A2ML0070M8FDK1","Fri Sep 18 2020 16:11:57 GMT-0500 (Central Daylight Time)","Fri Sep 18 2020 16:20:14 GMT-0500 (Central Daylight Time)","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",43,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'high', u'low', u'medium']","black",49,"left","high","True","False",532,2500,NA
"A2ML0070M8FDK1","Fri Sep 18 2020 16:11:57 GMT-0500 (Central Daylight Time)","Fri Sep 18 2020 16:20:14 GMT-0500 (Central Daylight Time)","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",44,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'high', u'low', u'medium']","black",49,"left","high","True","False",416,2600,NA
"A2ML0070M8FDK1","Fri Sep 18 2020 16:11:57 GMT-0500 (Central Daylight Time)","Fri Sep 18 2020 16:20:14 GMT-0500 (Central Daylight Time)","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",45,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'high', u'low', u'medium']","black",49,"left","high","False","False",483,2550,NA
"A2ML0070M8FDK1","Fri Sep 18 2020 16:11:57 GMT-0500 (Central Daylight Time)","Fri Sep 18 2020 16:20:14 GMT-0500 (Central Daylight Time)","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",46,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'high', u'low', u'medium']","blue",51,"right","medium","False","False",466,2500,NA
"A2ML0070M8FDK1","Fri Sep 18 2020 16:11:57 GMT-0500 (Central Daylight Time)","Fri Sep 18 2020 16:20:14 GMT-0500 (Central Daylight Time)","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",47,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'high', u'low', u'medium']","red",50,"middle","low","False","False",578,2450,NA
"A2ML0070M8FDK1","Fri Sep 18 2020 16:11:57 GMT-0500 (Central Daylight Time)","Fri Sep 18 2020 16:20:14 GMT-0500 (Central Daylight Time)","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",48,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'high', u'low', u'medium']","black",49,"left","high","True","False",626,2550,NA
"A2ML0070M8FDK1","Fri Sep 18 2020 16:11:57 GMT-0500 (Central Daylight Time)","Fri Sep 18 2020 16:20:14 GMT-0500 (Central Daylight Time)","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",49,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'high', u'low', u'medium']","black",49,"left","high","True","False",355,2650,NA
"A2ML0070M8FDK1","Fri Sep 18 2020 16:11:57 GMT-0500 (Central Daylight Time)","Fri Sep 18 2020 16:20:14 GMT-0500 (Central Daylight Time)","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",50,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'high', u'low', u'medium']","black",49,"left","high","True","False",417,2750,NA
