"src_subject_id","start_time","end_time","browser","index","first_half_probabilities","second_half_probabilities","deck_color","deck_position","deck_probabilities","deck_contingencies","response_color","key_press","response_position","response_probability","reward_type","trial_type","rt","reward_tally","exclusion_reason"
"A2ASTDMWBCFIP0","Sat Oct 31 2020 11:16:49 GMT-0400 (Eastern Daylight Time)","Sat Oct 31 2020 11:24:26 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",11,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'red', u'blue', u'black']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","blue",50,"middle","low","False","False",354,800,NA
"A2ASTDMWBCFIP0","Sat Oct 31 2020 11:16:49 GMT-0400 (Eastern Daylight Time)","Sat Oct 31 2020 11:24:26 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",12,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'red', u'blue', u'black']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","black",51,"right","high","True","False",340,900,NA
"A2ASTDMWBCFIP0","Sat Oct 31 2020 11:16:49 GMT-0400 (Eastern Daylight Time)","Sat Oct 31 2020 11:24:26 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",13,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'red', u'blue', u'black']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","black",51,"right","high","True","False",369,1000,NA
"A2ASTDMWBCFIP0","Sat Oct 31 2020 11:16:49 GMT-0400 (Eastern Daylight Time)","Sat Oct 31 2020 11:24:26 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",14,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'red', u'blue', u'black']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","black",51,"right","high","True","False",490,1100,NA
"A2ASTDMWBCFIP0","Sat Oct 31 2020 11:16:49 GMT-0400 (Eastern Daylight Time)","Sat Oct 31 2020 11:24:26 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",15,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'red', u'blue', u'black']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","black",51,"right","high","True","False",402,1200,NA
"A2ASTDMWBCFIP0","Sat Oct 31 2020 11:16:49 GMT-0400 (Eastern Daylight Time)","Sat Oct 31 2020 11:24:26 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",16,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'red', u'blue', u'black']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","black",51,"right","high","True","False",307,1300,NA
"A2ASTDMWBCFIP0","Sat Oct 31 2020 11:16:49 GMT-0400 (Eastern Daylight Time)","Sat Oct 31 2020 11:24:26 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",17,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'red', u'blue', u'black']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","black",51,"right","high","True","False",354,1400,NA
"A2ASTDMWBCFIP0","Sat Oct 31 2020 11:16:49 GMT-0400 (Eastern Daylight Time)","Sat Oct 31 2020 11:24:26 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",18,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'red', u'blue', u'black']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","black",51,"right","high","True","False",371,1500,NA
"A2ASTDMWBCFIP0","Sat Oct 31 2020 11:16:49 GMT-0400 (Eastern Daylight Time)","Sat Oct 31 2020 11:24:26 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",19,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'red', u'blue', u'black']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","black",51,"right","high","True","False",305,1600,NA
"A2ASTDMWBCFIP0","Sat Oct 31 2020 11:16:49 GMT-0400 (Eastern Daylight Time)","Sat Oct 31 2020 11:24:26 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",20,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'red', u'blue', u'black']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","black",51,"right","high","True","True",354,1700,NA
"A2ASTDMWBCFIP0","Sat Oct 31 2020 11:16:49 GMT-0400 (Eastern Daylight Time)","Sat Oct 31 2020 11:24:26 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",21,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'red', u'blue', u'black']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'low', u'high', u'medium']","black",51,"right","medium","False","False",258,1650,NA
"A2ASTDMWBCFIP0","Sat Oct 31 2020 11:16:49 GMT-0400 (Eastern Daylight Time)","Sat Oct 31 2020 11:24:26 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",22,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'red', u'blue', u'black']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'low', u'high', u'medium']","red",49,"left","low","False","False",226,1600,NA
"A2ASTDMWBCFIP0","Sat Oct 31 2020 11:16:49 GMT-0400 (Eastern Daylight Time)","Sat Oct 31 2020 11:24:26 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",23,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'red', u'blue', u'black']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'low', u'high', u'medium']","blue",50,"middle","high","True","False",34,1700,NA
"A2ASTDMWBCFIP0","Sat Oct 31 2020 11:16:49 GMT-0400 (Eastern Daylight Time)","Sat Oct 31 2020 11:24:26 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",24,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'red', u'blue', u'black']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'low', u'high', u'medium']","blue",50,"middle","high","True","False",260,1800,NA
"A2ASTDMWBCFIP0","Sat Oct 31 2020 11:16:49 GMT-0400 (Eastern Daylight Time)","Sat Oct 31 2020 11:24:26 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",25,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'red', u'blue', u'black']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'low', u'high', u'medium']","blue",50,"middle","high","True","False",337,1900,NA
"A2ASTDMWBCFIP0","Sat Oct 31 2020 11:16:49 GMT-0400 (Eastern Daylight Time)","Sat Oct 31 2020 11:24:26 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",26,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'red', u'blue', u'black']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'low', u'high', u'medium']","blue",50,"middle","high","True","False",323,2000,NA
"A2ASTDMWBCFIP0","Sat Oct 31 2020 11:16:49 GMT-0400 (Eastern Daylight Time)","Sat Oct 31 2020 11:24:26 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",27,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'red', u'blue', u'black']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'low', u'high', u'medium']","blue",50,"middle","high","True","False",291,2100,NA
"A2ASTDMWBCFIP0","Sat Oct 31 2020 11:16:49 GMT-0400 (Eastern Daylight Time)","Sat Oct 31 2020 11:24:26 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",28,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'red', u'blue', u'black']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'low', u'high', u'medium']","blue",50,"middle","high","True","False",114,2200,NA
"A2ASTDMWBCFIP0","Sat Oct 31 2020 11:16:49 GMT-0400 (Eastern Daylight Time)","Sat Oct 31 2020 11:24:26 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",29,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'red', u'blue', u'black']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'low', u'high', u'medium']","blue",50,"middle","high","False","False",307,2150,NA
"A2ASTDMWBCFIP0","Sat Oct 31 2020 11:16:49 GMT-0400 (Eastern Daylight Time)","Sat Oct 31 2020 11:24:26 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",30,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'red', u'blue', u'black']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'low', u'high', u'medium']","black",51,"right","medium","True","False",227,2250,NA
"A2ASTDMWBCFIP0","Sat Oct 31 2020 11:16:49 GMT-0400 (Eastern Daylight Time)","Sat Oct 31 2020 11:24:26 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",31,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'red', u'blue', u'black']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'low', u'high', u'medium']","black",51,"right","medium","False","False",258,2200,NA
"A2ASTDMWBCFIP0","Sat Oct 31 2020 11:16:49 GMT-0400 (Eastern Daylight Time)","Sat Oct 31 2020 11:24:26 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",32,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'red', u'blue', u'black']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'low', u'high', u'medium']","blue",50,"middle","high","True","False",257,2300,NA
"A2ASTDMWBCFIP0","Sat Oct 31 2020 11:16:49 GMT-0400 (Eastern Daylight Time)","Sat Oct 31 2020 11:24:26 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",33,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'red', u'blue', u'black']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'low', u'high', u'medium']","blue",50,"middle","high","True","False",291,2400,NA
"A2ASTDMWBCFIP0","Sat Oct 31 2020 11:16:49 GMT-0400 (Eastern Daylight Time)","Sat Oct 31 2020 11:24:26 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",34,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'red', u'blue', u'black']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'low', u'high', u'medium']","blue",50,"middle","high","True","False",274,2500,NA
"A2ASTDMWBCFIP0","Sat Oct 31 2020 11:16:49 GMT-0400 (Eastern Daylight Time)","Sat Oct 31 2020 11:24:26 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",35,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'red', u'blue', u'black']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'low', u'high', u'medium']","blue",50,"middle","high","True","False",242,2600,NA
"A2ASTDMWBCFIP0","Sat Oct 31 2020 11:16:49 GMT-0400 (Eastern Daylight Time)","Sat Oct 31 2020 11:24:26 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",36,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'red', u'blue', u'black']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'low', u'high', u'medium']","blue",50,"middle","high","True","False",275,2700,NA
"A2ASTDMWBCFIP0","Sat Oct 31 2020 11:16:49 GMT-0400 (Eastern Daylight Time)","Sat Oct 31 2020 11:24:26 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",37,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'red', u'blue', u'black']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'low', u'high', u'medium']","blue",50,"middle","high","True","False",345,2800,NA
"A2ASTDMWBCFIP0","Sat Oct 31 2020 11:16:49 GMT-0400 (Eastern Daylight Time)","Sat Oct 31 2020 11:24:26 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",38,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'red', u'blue', u'black']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'low', u'high', u'medium']","blue",50,"middle","high","True","False",291,2900,NA
"A2ASTDMWBCFIP0","Sat Oct 31 2020 11:16:49 GMT-0400 (Eastern Daylight Time)","Sat Oct 31 2020 11:24:26 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",39,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'red', u'blue', u'black']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'low', u'high', u'medium']","blue",50,"middle","high","True","False",291,3000,NA
"A2ASTDMWBCFIP0","Sat Oct 31 2020 11:16:49 GMT-0400 (Eastern Daylight Time)","Sat Oct 31 2020 11:24:26 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",40,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'red', u'blue', u'black']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'low', u'high', u'medium']","blue",50,"middle","high","True","True",291,3100,NA
"A2ASTDMWBCFIP0","Sat Oct 31 2020 11:16:49 GMT-0400 (Eastern Daylight Time)","Sat Oct 31 2020 11:24:26 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",41,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'red', u'blue', u'black']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","blue",50,"middle","low","False","False",1098,3050,NA
"A2ASTDMWBCFIP0","Sat Oct 31 2020 11:16:49 GMT-0400 (Eastern Daylight Time)","Sat Oct 31 2020 11:24:26 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",42,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'red', u'blue', u'black']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","black",51,"right","high","True","False",258,3150,NA
"A2ASTDMWBCFIP0","Sat Oct 31 2020 11:16:49 GMT-0400 (Eastern Daylight Time)","Sat Oct 31 2020 11:24:26 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",43,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'red', u'blue', u'black']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","black",51,"right","high","True","False",306,3250,NA
"A2ASTDMWBCFIP0","Sat Oct 31 2020 11:16:49 GMT-0400 (Eastern Daylight Time)","Sat Oct 31 2020 11:24:26 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",44,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'red', u'blue', u'black']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","black",51,"right","high","True","False",258,3350,NA
"A2ASTDMWBCFIP0","Sat Oct 31 2020 11:16:49 GMT-0400 (Eastern Daylight Time)","Sat Oct 31 2020 11:24:26 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",45,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'red', u'blue', u'black']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","black",51,"right","high","True","False",337,3450,NA
"A2ASTDMWBCFIP0","Sat Oct 31 2020 11:16:49 GMT-0400 (Eastern Daylight Time)","Sat Oct 31 2020 11:24:26 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",46,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'red', u'blue', u'black']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","black",51,"right","high","True","False",339,3550,NA
"A2ASTDMWBCFIP0","Sat Oct 31 2020 11:16:49 GMT-0400 (Eastern Daylight Time)","Sat Oct 31 2020 11:24:26 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",47,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'red', u'blue', u'black']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","black",51,"right","high","True","False",337,3650,NA
"A2ASTDMWBCFIP0","Sat Oct 31 2020 11:16:49 GMT-0400 (Eastern Daylight Time)","Sat Oct 31 2020 11:24:26 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",48,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'red', u'blue', u'black']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","black",51,"right","high","True","False",338,3750,NA
"A2ASTDMWBCFIP0","Sat Oct 31 2020 11:16:49 GMT-0400 (Eastern Daylight Time)","Sat Oct 31 2020 11:24:26 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36",49,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'red', u'blue', u'black']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","black",51,"right","high","True","False",306,3850,NA
