"src_subject_id","start_time","end_time","browser","index","first_half_probabilities","second_half_probabilities","deck_color","deck_position","deck_probabilities","deck_contingencies","response_color","key_press","response_position","response_probability","reward_type","trial_type","rt","reward_tally","exclusion_reason"
"A281ASP4WWAN3E","Wed Sep 23 2020 12:14:16 GMT-0400 (Eastern Daylight Time)","Wed Sep 23 2020 12:49:48 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",26,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'high', u'low']","red",50,"middle","high","True","False",906,1550,NA
"A281ASP4WWAN3E","Wed Sep 23 2020 12:14:16 GMT-0400 (Eastern Daylight Time)","Wed Sep 23 2020 12:49:48 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",27,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'high', u'low']","red",50,"middle","high","True","True",260,1650,NA
"A281ASP4WWAN3E","Wed Sep 23 2020 12:14:16 GMT-0400 (Eastern Daylight Time)","Wed Sep 23 2020 12:49:48 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",28,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'high', u'medium', u'low']","red",50,"middle","medium","False","False",242,1600,NA
"A281ASP4WWAN3E","Wed Sep 23 2020 12:14:16 GMT-0400 (Eastern Daylight Time)","Wed Sep 23 2020 12:49:48 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",29,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'high', u'medium', u'low']","red",50,"middle","medium","True","False",187,1700,NA
"A281ASP4WWAN3E","Wed Sep 23 2020 12:14:16 GMT-0400 (Eastern Daylight Time)","Wed Sep 23 2020 12:49:48 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",30,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'high', u'medium', u'low']","red",50,"middle","medium","True","False",196,1800,NA
"A281ASP4WWAN3E","Wed Sep 23 2020 12:14:16 GMT-0400 (Eastern Daylight Time)","Wed Sep 23 2020 12:49:48 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",31,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'high', u'medium', u'low']","red",50,"middle","medium","False","False",154,1750,NA
"A281ASP4WWAN3E","Wed Sep 23 2020 12:14:16 GMT-0400 (Eastern Daylight Time)","Wed Sep 23 2020 12:49:48 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",32,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'high', u'medium', u'low']","red",50,"middle","medium","True","False",76,1850,NA
"A281ASP4WWAN3E","Wed Sep 23 2020 12:14:16 GMT-0400 (Eastern Daylight Time)","Wed Sep 23 2020 12:49:48 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",33,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'high', u'medium', u'low']","red",50,"middle","medium","False","False",266,1800,NA
"A281ASP4WWAN3E","Wed Sep 23 2020 12:14:16 GMT-0400 (Eastern Daylight Time)","Wed Sep 23 2020 12:49:48 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",34,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'high', u'medium', u'low']","red",50,"middle","medium","True","False",124,1900,NA
"A281ASP4WWAN3E","Wed Sep 23 2020 12:14:16 GMT-0400 (Eastern Daylight Time)","Wed Sep 23 2020 12:49:48 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",35,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'high', u'medium', u'low']","red",50,"middle","medium","True","False",17,2000,NA
"A281ASP4WWAN3E","Wed Sep 23 2020 12:14:16 GMT-0400 (Eastern Daylight Time)","Wed Sep 23 2020 12:49:48 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",36,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'high', u'medium', u'low']","red",50,"middle","medium","True","False",180,2100,NA
"A281ASP4WWAN3E","Wed Sep 23 2020 12:14:16 GMT-0400 (Eastern Daylight Time)","Wed Sep 23 2020 12:49:48 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",37,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'high', u'medium', u'low']","red",50,"middle","medium","False","False",229,2050,NA
"A281ASP4WWAN3E","Wed Sep 23 2020 12:14:16 GMT-0400 (Eastern Daylight Time)","Wed Sep 23 2020 12:49:48 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",38,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'high', u'medium', u'low']","red",50,"middle","medium","False","False",18,2000,NA
"A281ASP4WWAN3E","Wed Sep 23 2020 12:14:16 GMT-0400 (Eastern Daylight Time)","Wed Sep 23 2020 12:49:48 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",39,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'high', u'medium', u'low']","red",50,"middle","medium","True","False",195,2100,NA
"A281ASP4WWAN3E","Wed Sep 23 2020 12:14:16 GMT-0400 (Eastern Daylight Time)","Wed Sep 23 2020 12:49:48 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",40,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'high', u'medium', u'low']","red",50,"middle","medium","False","False",242,2050,NA
"A281ASP4WWAN3E","Wed Sep 23 2020 12:14:16 GMT-0400 (Eastern Daylight Time)","Wed Sep 23 2020 12:49:48 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",41,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","red",50,"middle","low","False","False",323,2000,NA
"A281ASP4WWAN3E","Wed Sep 23 2020 12:14:16 GMT-0400 (Eastern Daylight Time)","Wed Sep 23 2020 12:49:48 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",42,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","blue",51,"right","high","True","False",220,2100,NA
"A281ASP4WWAN3E","Wed Sep 23 2020 12:14:16 GMT-0400 (Eastern Daylight Time)","Wed Sep 23 2020 12:49:48 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",43,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","blue",51,"right","high","True","False",113,2200,NA
"A281ASP4WWAN3E","Wed Sep 23 2020 12:14:16 GMT-0400 (Eastern Daylight Time)","Wed Sep 23 2020 12:49:48 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",44,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","blue",51,"right","high","True","False",236,2300,NA
"A281ASP4WWAN3E","Wed Sep 23 2020 12:14:16 GMT-0400 (Eastern Daylight Time)","Wed Sep 23 2020 12:49:48 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",45,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","blue",51,"right","high","True","False",251,2400,NA
"A281ASP4WWAN3E","Wed Sep 23 2020 12:14:16 GMT-0400 (Eastern Daylight Time)","Wed Sep 23 2020 12:49:48 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",46,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","blue",51,"right","high","False","False",218,2350,NA
"A281ASP4WWAN3E","Wed Sep 23 2020 12:14:16 GMT-0400 (Eastern Daylight Time)","Wed Sep 23 2020 12:49:48 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",47,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","blue",51,"right","high","True","False",52,2450,NA
"A281ASP4WWAN3E","Wed Sep 23 2020 12:14:16 GMT-0400 (Eastern Daylight Time)","Wed Sep 23 2020 12:49:48 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",48,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","blue",51,"right","high","True","False",122,2550,NA
"A281ASP4WWAN3E","Wed Sep 23 2020 12:14:16 GMT-0400 (Eastern Daylight Time)","Wed Sep 23 2020 12:49:48 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",49,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","blue",51,"right","high","True","False",171,2650,NA
"A281ASP4WWAN3E","Wed Sep 23 2020 12:14:16 GMT-0400 (Eastern Daylight Time)","Wed Sep 23 2020 12:49:48 GMT-0400 (Eastern Daylight Time)","Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36",50,"[0.9, 0.5, 0.1]","[0.8, 0.4, 0.2]","[u'black', u'red', u'blue']","[u'left', u'middle', u'right']","[0.9, 0.5, 0.1]","[u'medium', u'low', u'high']","blue",51,"right","high","True","True",178,2750,NA
